Maximum Average Subarray II,https://leetcode.com/problems/maximum-average-subarray-ii,"Array, Binary Search, Prefix Sum"
Set Mismatch,https://leetcode.com/problems/set-mismatch,"Array, Bit Manipulation, Hash Table, Sorting"
Maximum Length of Pair Chain,https://leetcode.com/problems/maximum-length-of-pair-chain,"Array, Dynamic Programming, Greedy, Sorting"
Replace Words,https://leetcode.com/problems/replace-words,"Array, Hash Table, String, Trie"
Maximum Binary Tree,https://leetcode.com/problems/maximum-binary-tree,"Array, Binary Tree, Divide and Conquer, Monotonic Stack, Stack, Tree"
Coin Path,https://leetcode.com/problems/coin-path,"Array, Dynamic Programming"
Find K Closest Elements,https://leetcode.com/problems/find-k-closest-elements,"Array, Binary Search, Sliding Window, Sorting, Two Pointers"
Split Array into Consecutive Subsequences,https://leetcode.com/problems/split-array-into-consecutive-subsequences,"Array, Greedy, Hash Table"
Image Smoother,https://leetcode.com/problems/image-smoother,"Array, Matrix"
Non-decreasing Array,https://leetcode.com/problems/non-decreasing-array,Array
Path Sum IV,https://leetcode.com/problems/path-sum-iv,"Array, Binary Tree, Depth-First Search, Tree"
Beautiful Arrangement II,https://leetcode.com/problems/beautiful-arrangement-ii,"Array, Math"
Number of Longest Increasing Subsequence,https://leetcode.com/problems/number-of-longest-increasing-subsequence,"Array, Binary Indexed Tree, Dynamic Programming, Segment Tree"
Longest Continuous Increasing Subsequence,https://leetcode.com/problems/longest-continuous-increasing-subsequence,Array
Cut Off Trees for Golf Event,https://leetcode.com/problems/cut-off-trees-for-golf-event,"Array, Breadth-First Search, Matrix"
24 Game,https://leetcode.com/problems/24-game,"Array, Backtracking, Math"
Baseball Game,https://leetcode.com/problems/baseball-game,"Array, Simulation, Stack"
K Empty Slots,https://leetcode.com/problems/k-empty-slots,"Array, Binary Indexed Tree, Ordered Set, Sliding Window"
Maximum Sum of 3 Non-Overlapping Subarrays,https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays,"Array, Dynamic Programming"
Stickers to Spell Word,https://leetcode.com/problems/stickers-to-spell-word,"Array, Backtracking, Bit Manipulation, Bitmask, Dynamic Programming, String"
Max Area of Island,https://leetcode.com/problems/max-area-of-island,"Array, Breadth-First Search, Depth-First Search, Matrix, Union Find"
Degree of an Array,https://leetcode.com/problems/degree-of-an-array,"Array, Hash Table"
Partition to K Equal Sum Subsets,https://leetcode.com/problems/partition-to-k-equal-sum-subsets,"Array, Backtracking, Bit Manipulation, Bitmask, Dynamic Programming, Memoization"
Falling Squares,https://leetcode.com/problems/falling-squares,"Array, Ordered Set, Segment Tree"
Search in a Sorted Array of Unknown Size,https://leetcode.com/problems/search-in-a-sorted-array-of-unknown-size,"Array, Binary Search, Interactive"
Binary Search,https://leetcode.com/problems/binary-search,"Array, Binary Search"
Design HashSet,https://leetcode.com/problems/design-hashset,"Array, Design, Hash Function, Hash Table, Linked List"
Design HashMap,https://leetcode.com/problems/design-hashmap,"Array, Design, Hash Function, Hash Table, Linked List"
Random Pick with Blacklist,https://leetcode.com/problems/random-pick-with-blacklist,"Array, Binary Search, Hash Table, Math, Randomized, Sorting"
Subarray Product Less Than K,https://leetcode.com/problems/subarray-product-less-than-k,"Array, Sliding Window"
Best Time to Buy and Sell Stock with Transaction Fee,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,"Array, Dynamic Programming, Greedy"
1-bit and 2-bit Characters,https://leetcode.com/problems/1-bit-and-2-bit-characters,Array
Maximum Length of Repeated Subarray,https://leetcode.com/problems/maximum-length-of-repeated-subarray,"Array, Binary Search, Dynamic Programming, Hash Function, Rolling Hash, Sliding Window"
Find K-th Smallest Pair Distance,https://leetcode.com/problems/find-k-th-smallest-pair-distance,"Array, Binary Search, Sorting, Two Pointers"
Longest Word in Dictionary,https://leetcode.com/problems/longest-word-in-dictionary,"Array, Hash Table, Sorting, String, Trie"
Accounts Merge,https://leetcode.com/problems/accounts-merge,"Array, Breadth-First Search, Depth-First Search, String, Union Find"
Remove Comments,https://leetcode.com/problems/remove-comments,"Array, String"
Candy Crush,https://leetcode.com/problems/candy-crush,"Array, Matrix, Simulation, Two Pointers"
Find Pivot Index,https://leetcode.com/problems/find-pivot-index,"Array, Prefix Sum"
Flood Fill,https://leetcode.com/problems/flood-fill,"Array, Breadth-First Search, Depth-First Search, Matrix"
Sentence Similarity,https://leetcode.com/problems/sentence-similarity,"Array, Hash Table, String"
Asteroid Collision,https://leetcode.com/problems/asteroid-collision,"Array, Stack"
Sentence Similarity II,https://leetcode.com/problems/sentence-similarity-ii,"Array, Breadth-First Search, Depth-First Search, Hash Table, String, Union Find"
Daily Temperatures,https://leetcode.com/problems/daily-temperatures,"Array, Monotonic Stack, Stack"
Delete and Earn,https://leetcode.com/problems/delete-and-earn,"Array, Dynamic Programming, Hash Table"
Cherry Pickup,https://leetcode.com/problems/cherry-pickup,"Array, Dynamic Programming, Matrix"
Find Smallest Letter Greater Than Target,https://leetcode.com/problems/find-smallest-letter-greater-than-target,"Array, Binary Search"
Min Cost Climbing Stairs,https://leetcode.com/problems/min-cost-climbing-stairs,"Array, Dynamic Programming"
Largest Number At Least Twice of Others,https://leetcode.com/problems/largest-number-at-least-twice-of-others,"Array, Sorting"
Shortest Completing Word,https://leetcode.com/problems/shortest-completing-word,"Array, Hash Table, String"
Contain Virus,https://leetcode.com/problems/contain-virus,"Array, Breadth-First Search, Depth-First Search, Matrix, Simulation"
Number Of Corner Rectangles,https://leetcode.com/problems/number-of-corner-rectangles,"Array, Dynamic Programming, Math, Matrix"
Open the Lock,https://leetcode.com/problems/open-the-lock,"Array, Breadth-First Search, Hash Table, String"
Pour Water,https://leetcode.com/problems/pour-water,"Array, Simulation"
Set Intersection Size At Least Two,https://leetcode.com/problems/set-intersection-size-at-least-two,"Array, Greedy, Sorting"
Bold Words in String,https://leetcode.com/problems/bold-words-in-string,"Array, Hash Table, String Matching, String, Trie"
Employee Free Time,https://leetcode.com/problems/employee-free-time,"Array, Sorting"
Find Anagram Mappings,https://leetcode.com/problems/find-anagram-mappings,"Array, Hash Table"
Largest Plus Sign,https://leetcode.com/problems/largest-plus-sign,"Array, Dynamic Programming"
Toeplitz Matrix,https://leetcode.com/problems/toeplitz-matrix,"Array, Matrix"
Max Chunks To Make Sorted II,https://leetcode.com/problems/max-chunks-to-make-sorted-ii,"Array, Greedy, Monotonic Stack, Sorting, Stack"
Max Chunks To Make Sorted,https://leetcode.com/problems/max-chunks-to-make-sorted,"Array, Greedy, Monotonic Stack, Sorting, Stack"
Sliding Puzzle,https://leetcode.com/problems/sliding-puzzle,"Array, Breadth-First Search, Matrix"
Minimize Max Distance to Gas Station,https://leetcode.com/problems/minimize-max-distance-to-gas-station,"Array, Binary Search"
Global and Local Inversions,https://leetcode.com/problems/global-and-local-inversions,"Array, Math"
Swim in Rising Water,https://leetcode.com/problems/swim-in-rising-water,"Array, Binary Search, Breadth-First Search, Depth-First Search, Matrix, Union Find"
Rabbits in Forest,https://leetcode.com/problems/rabbits-in-forest,"Array, Greedy, Hash Table, Math"
Transform to Chessboard,https://leetcode.com/problems/transform-to-chessboard,"Array, Bit Manipulation, Math, Matrix"
K-th Smallest Prime Fraction,https://leetcode.com/problems/k-th-smallest-prime-fraction,"Array, Binary Search, Sorting"
Escape The Ghosts,https://leetcode.com/problems/escape-the-ghosts,"Array, Math"
Valid Tic-Tac-Toe State,https://leetcode.com/problems/valid-tic-tac-toe-state,"Array, String"
Number of Subarrays with Bounded Maximum,https://leetcode.com/problems/number-of-subarrays-with-bounded-maximum,"Array, Two Pointers"
Smallest Rotation with Highest Score,https://leetcode.com/problems/smallest-rotation-with-highest-score,"Array, Prefix Sum"
Minimum Swaps To Make Sequences Increasing,https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing,"Array, Dynamic Programming"
Bricks Falling When Hit,https://leetcode.com/problems/bricks-falling-when-hit,"Array, Matrix, Union Find"
Unique Morse Code Words,https://leetcode.com/problems/unique-morse-code-words,"Array, Hash Table, String"
Split Array With Same Average,https://leetcode.com/problems/split-array-with-same-average,"Array, Bit Manipulation, Bitmask, Dynamic Programming, Math"
Number of Lines To Write String,https://leetcode.com/problems/number-of-lines-to-write-string,"Array, String"
Max Increase to Keep City Skyline,https://leetcode.com/problems/max-increase-to-keep-city-skyline,"Array, Greedy, Matrix"
Expressive Words,https://leetcode.com/problems/expressive-words,"Array, String, Two Pointers"
Chalkboard XOR Game,https://leetcode.com/problems/chalkboard-xor-game,"Array, Bit Manipulation, Brainteaser, Game Theory, Math"
Subdomain Visit Count,https://leetcode.com/problems/subdomain-visit-count,"Array, Counting, Hash Table, String"
Largest Triangle Area,https://leetcode.com/problems/largest-triangle-area,"Array, Geometry, Math"
Largest Sum of Averages,https://leetcode.com/problems/largest-sum-of-averages,"Array, Dynamic Programming, Prefix Sum"
Bus Routes,https://leetcode.com/problems/bus-routes,"Array, Breadth-First Search, Hash Table"
Linked List Components,https://leetcode.com/problems/linked-list-components,"Array, Hash Table, Linked List"
Short Encoding of Words,https://leetcode.com/problems/short-encoding-of-words,"Array, Hash Table, String, Trie"
Shortest Distance to a Character,https://leetcode.com/problems/shortest-distance-to-a-character,"Array, String, Two Pointers"
Card Flipping Game,https://leetcode.com/problems/card-flipping-game,"Array, Hash Table"
Binary Trees With Factors,https://leetcode.com/problems/binary-trees-with-factors,"Array, Dynamic Programming, Hash Table"
Friends Of Appropriate Ages,https://leetcode.com/problems/friends-of-appropriate-ages,"Array, Binary Search, Sorting, Two Pointers"
Most Profit Assigning Work,https://leetcode.com/problems/most-profit-assigning-work,"Array, Binary Search, Greedy, Sorting, Two Pointers"
Making A Large Island,https://leetcode.com/problems/making-a-large-island,"Array, Breadth-First Search, Depth-First Search, Matrix, Union Find"
Flipping an Image,https://leetcode.com/problems/flipping-an-image,"Array, Matrix, Simulation, Two Pointers"
Find And Replace in String,https://leetcode.com/problems/find-and-replace-in-string,"Array, Sorting, String"
Image Overlap,https://leetcode.com/problems/image-overlap,"Array, Matrix"
Similar String Groups,https://leetcode.com/problems/similar-string-groups,"Array, Breadth-First Search, Depth-First Search, String, Union Find"
Magic Squares In Grid,https://leetcode.com/problems/magic-squares-in-grid,"Array, Math, Matrix"
Guess the Word,https://leetcode.com/problems/guess-the-word,"Array, Game Theory, Interactive, Math, String"
Longest Mountain in Array,https://leetcode.com/problems/longest-mountain-in-array,"Array, Dynamic Programming, Enumeration, Two Pointers"
Hand of Straights,https://leetcode.com/problems/hand-of-straights,"Array, Greedy, Hash Table, Sorting"
Shifting Letters,https://leetcode.com/problems/shifting-letters,"Array, String"
Maximize Distance to Closest Person,https://leetcode.com/problems/maximize-distance-to-closest-person,Array
Rectangle Area II,https://leetcode.com/problems/rectangle-area-ii,"Array, Line Sweep, Ordered Set, Segment Tree"
Loud and Rich,https://leetcode.com/problems/loud-and-rich,"Array, Depth-First Search, Graph, Topological Sort"
Peak Index in a Mountain Array,https://leetcode.com/problems/peak-index-in-a-mountain-array,"Array, Binary Search"
Car Fleet,https://leetcode.com/problems/car-fleet,"Array, Monotonic Stack, Sorting, Stack"
Minimum Cost to Hire K Workers,https://leetcode.com/problems/minimum-cost-to-hire-k-workers,"Array, Greedy, Sorting"
Lemonade Change,https://leetcode.com/problems/lemonade-change,"Array, Greedy"
Score After Flipping Matrix,https://leetcode.com/problems/score-after-flipping-matrix,"Array, Bit Manipulation, Greedy, Matrix"
Shortest Subarray with Sum at Least K,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k,"Array, Binary Search, Monotonic Queue, Prefix Sum, Queue, Sliding Window"
Shortest Path to Get All Keys,https://leetcode.com/problems/shortest-path-to-get-all-keys,"Array, Bit Manipulation, Breadth-First Search, Matrix"
Transpose Matrix,https://leetcode.com/problems/transpose-matrix,"Array, Matrix, Simulation"
Advantage Shuffle,https://leetcode.com/problems/advantage-shuffle,"Array, Greedy, Sorting, Two Pointers"
Minimum Number of Refueling Stops,https://leetcode.com/problems/minimum-number-of-refueling-stops,"Array, Dynamic Programming, Greedy"
Length of Longest Fibonacci Subsequence,https://leetcode.com/problems/length-of-longest-fibonacci-subsequence,"Array, Dynamic Programming, Hash Table"
Walking Robot Simulation,https://leetcode.com/problems/walking-robot-simulation,"Array, Simulation"
Koko Eating Bananas,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
Stone Game,https://leetcode.com/problems/stone-game,"Array, Dynamic Programming, Game Theory, Math"
Profitable Schemes,https://leetcode.com/problems/profitable-schemes,"Array, Dynamic Programming"
Boats to Save People,https://leetcode.com/problems/boats-to-save-people,"Array, Greedy, Sorting, Two Pointers"
Projection Area of 3D Shapes,https://leetcode.com/problems/projection-area-of-3d-shapes,"Array, Geometry, Math, Matrix"
Spiral Matrix III,https://leetcode.com/problems/spiral-matrix-iii,"Array, Matrix, Simulation"
Fair Candy Swap,https://leetcode.com/problems/fair-candy-swap,"Array, Binary Search, Hash Table, Sorting"
Construct Binary Tree from Preorder and Postorder Traversal,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal,"Array, Binary Tree, Divide and Conquer, Hash Table, Tree"
Find and Replace Pattern,https://leetcode.com/problems/find-and-replace-pattern,"Array, Hash Table, String"
Sum of Subsequence Widths,https://leetcode.com/problems/sum-of-subsequence-widths,"Array, Math, Sorting"
Surface Area of 3D Shapes,https://leetcode.com/problems/surface-area-of-3d-shapes,"Array, Geometry, Math, Matrix"
Groups of Special-Equivalent Strings,https://leetcode.com/problems/groups-of-special-equivalent-strings,"Array, Hash Table, String"
